 -2.7382   2.1800
 -2.7205   2.1800
 -2.7027   2.1800
 -2.6849   2.1799
 -2.6671   2.1799
 -2.6492   2.1799
 -2.6312   2.1799
 -2.6132   2.1798
 -2.5952   2.1798
 -2.5771   2.1798
 -2.5589   2.1798
 -2.5407   2.1797
 -2.5225   2.1797
 -2.5042   2.1797
 -2.4858   2.1796
 -2.4674   2.1796
 -2.4489   2.1796
 -2.4303   2.1795
 -2.4117   2.1795
 -2.3931   2.1795
 -2.3743   2.1794
 -2.3555   2.1794
 -2.3367   2.1793
 -2.3177   2.1793
 -2.2987   2.1793
 -2.2796   2.1792
 -2.2605   2.1792
 -2.2412   2.1791
 -2.2219   2.1791
 -2.2025   2.1790
 -2.1830   2.1790
 -2.1635   2.1789
 -2.1438   2.1788
 -2.1241   2.1788
 -2.1043   2.1787
 -2.0843   2.1787
 -2.0643   2.1786
 -2.0442   2.1785
 -2.0240   2.1785
 -2.0037   2.1784
 -1.9832   2.1783
 -1.9627   2.1782
 -1.9420   2.1781
 -1.9212   2.1780
 -1.9003   2.1780
 -1.8793   2.1779
 -1.8581   2.1778
 -1.8368   2.1777
 -1.8154   2.1776
 -1.7938   2.1774
 -1.7721   2.1773
 -1.7502   2.1772
 -1.7282   2.1771
 -1.7060   2.1769
 -1.6836   2.1768
 -1.6611   2.1766
 -1.6384   2.1765
 -1.6154   2.1763
 -1.5923   2.1762
 -1.5690   2.1760
 -1.5455   2.1758
 -1.5217   2.1756
 -1.4977   2.1754
 -1.4735   2.1752
 -1.4490   2.1749
 -1.4242   2.1747
 -1.3991   2.1744
 -1.3738   2.1742
 -1.3481   2.1739
 -1.3222   2.1736
 -1.2959   2.1733
 -1.2692   2.1729
 -1.2421   2.1726
 -1.2146   2.1722
 -1.1868   2.1718
 -1.1584   2.1713
 -1.1296   2.1709
 -1.1002   2.1704
 -1.0703   2.1698
 -1.0398   2.1693
 -1.0087   2.1686
 -0.9768   2.1680
 -0.9442   2.1673
 -0.9108   2.1665
 -0.8765   2.1657
 -0.8412   2.1648
 -0.8048   2.1638
 -0.7672   2.1627
 -0.7283   2.1615
 -0.6878   2.1602
 -0.6455   2.1588
 -0.6012   2.1571
 -0.5545   2.1553
 -0.5049   2.1533
 -0.4517   2.1509
 -0.3941   2.1481
 -0.3306   2.1448
 -0.2587   2.1407
 -0.1736   2.1353
 -0.0631   2.1276
  0.2014   2.1051
  0.3115   2.1056
  0.3962   2.1054
  0.4678   2.1049
  0.5310   2.1041
  0.5884   2.1032
  0.6412   2.1022
  0.6906   2.1011
  0.7370   2.0999
  0.7811   2.0987
  0.8232   2.0975
  0.8634   2.0962
  0.9022   2.0949
  0.9396   2.0936
  0.9758   2.0923
  1.0109   2.0909
  1.0450   2.0896
  1.0782   2.0882
  1.1107   2.0869
  1.1423   2.0855
  1.1733   2.0842
  1.2036   2.0828
  1.2334   2.0815
  1.2626   2.0801
  1.2913   2.0787
  1.3195   2.0774
  1.3472   2.0760
  1.3745   2.0747
  1.4015   2.0733
  1.4280   2.0720
  1.4542   2.0707
  1.4800   2.0693
  1.5055   2.0680
  1.5308   2.0667
  1.5557   2.0653
  1.5803   2.0640
  1.6047   2.0627
  1.6288   2.0614
  1.6527   2.0601
  1.6763   2.0588
  1.6998   2.0575
  1.7230   2.0562
  1.7460   2.0549
  1.7688   2.0536
  1.7914   2.0524
  1.8139   2.0511
  1.8361   2.0498
  1.8582   2.0485
  1.8802   2.0473
  1.9019   2.0460
  1.9236   2.0448
  1.9450   2.0435
  1.9664   2.0423
  1.9876   2.0410
  2.0086   2.0398
  2.0296   2.0386
  2.0504   2.0373
  2.0711   2.0361
  2.0916   2.0349
  2.1121   2.0337
  2.1324   2.0324
  2.1527   2.0312
  2.1728   2.0300
  2.1929   2.0288
  2.2128   2.0276
  2.2326   2.0264
  2.2524   2.0252
  2.2720   2.0240
  2.2916   2.0229
  2.3111   2.0217
  2.3305   2.0205
  2.3498   2.0193
  2.3690   2.0181
  2.3882   2.0170
  2.4073   2.0158
  2.4263   2.0146
  2.4452   2.0135
  2.4641   2.0123
  2.4829   2.0112
  2.5016   2.0100
  2.5203   2.0089
  2.5389   2.0077
  2.5574   2.0066
  2.5759   2.0054
  2.5943   2.0043
  2.6127   2.0031
  2.6310   2.0020
  2.6492   2.0009
  2.6674   1.9997
  2.6855   1.9986
  2.7036   1.9975
  2.7216   1.9964
  2.7396   1.9952
  2.7575   1.9941
  2.7754   1.9930
  2.7933   1.9919
  2.8110   1.9908
  2.8288   1.9897
  2.8465   1.9886
  2.8641   1.9875

