 -1.8677   2.9600
 -1.8574   2.9600
 -1.8470   2.9599
 -1.8366   2.9599
 -1.8261   2.9599
 -1.8156   2.9599
 -1.8051   2.9598
 -1.7945   2.9598
 -1.7838   2.9598
 -1.7732   2.9598
 -1.7624   2.9597
 -1.7516   2.9597
 -1.7408   2.9597
 -1.7299   2.9596
 -1.7190   2.9596
 -1.7080   2.9596
 -1.6970   2.9595
 -1.6859   2.9595
 -1.6748   2.9595
 -1.6636   2.9595
 -1.6524   2.9594
 -1.6410   2.9594
 -1.6297   2.9594
 -1.6183   2.9593
 -1.6068   2.9593
 -1.5952   2.9592
 -1.5836   2.9592
 -1.5719   2.9592
 -1.5602   2.9591
 -1.5484   2.9591
 -1.5365   2.9591
 -1.5245   2.9590
 -1.5125   2.9590
 -1.5004   2.9589
 -1.4882   2.9589
 -1.4760   2.9588
 -1.4636   2.9588
 -1.4512   2.9588
 -1.4387   2.9587
 -1.4261   2.9587
 -1.4135   2.9586
 -1.4007   2.9586
 -1.3878   2.9585
 -1.3749   2.9585
 -1.3618   2.9584
 -1.3487   2.9584
 -1.3354   2.9583
 -1.3220   2.9583
 -1.3086   2.9582
 -1.2950   2.9581
 -1.2813   2.9581
 -1.2674   2.9580
 -1.2535   2.9580
 -1.2394   2.9579
 -1.2252   2.9578
 -1.2108   2.9578
 -1.1963   2.9577
 -1.1817   2.9576
 -1.1669   2.9576
 -1.1519   2.9575
 -1.1368   2.9574
 -1.1215   2.9573
 -1.1060   2.9573
 -1.0904   2.9572
 -1.0745   2.9571
 -1.0584   2.9570
 -1.0422   2.9569
 -1.0257   2.9568
 -1.0090   2.9567
 -0.9920   2.9566
 -0.9748   2.9565
 -0.9573   2.9564
 -0.9396   2.9563
 -0.9215   2.9562
 -0.9031   2.9561
 -0.8844   2.9560
 -0.8653   2.9559
 -0.8459   2.9558
 -0.8261   2.9556
 -0.8058   2.9555
 -0.7851   2.9553
 -0.7638   2.9552
 -0.7420   2.9550
 -0.7197   2.9549
 -0.6967   2.9547
 -0.6730   2.9545
 -0.6485   2.9543
 -0.6232   2.9541
 -0.5969   2.9539
 -0.5695   2.9537
 -0.5409   2.9534
 -0.5109   2.9532
 -0.4791   2.9529
 -0.4454   2.9526
 -0.4092   2.9522
 -0.3699   2.9518
 -0.3265   2.9514
 -0.2773   2.9509
 -0.2190   2.9502
 -0.1431   2.9493
  0.0382   2.9470
  0.1139   2.9506
  0.1720   2.9533
  0.2211   2.9556
  0.2644   2.9576
  0.3036   2.9594
  0.3397   2.9610
  0.3734   2.9625
  0.4050   2.9640
  0.4350   2.9653
  0.4635   2.9666
  0.4908   2.9678
  0.5170   2.9689
  0.5423   2.9700
  0.5667   2.9711
  0.5903   2.9721
  0.6133   2.9731
  0.6356   2.9741
  0.6573   2.9750
  0.6785   2.9759
  0.6991   2.9768
  0.7194   2.9777
  0.7391   2.9785
  0.7585   2.9794
  0.7776   2.9802
  0.7962   2.9810
  0.8145   2.9817
  0.8326   2.9825
  0.8503   2.9832
  0.8677   2.9840
  0.8849   2.9847
  0.9018   2.9854
  0.9185   2.9861
  0.9349   2.9868
  0.9512   2.9874
  0.9672   2.9881
  0.9830   2.9888
  0.9986   2.9894
  1.0141   2.9900
  1.0293   2.9907
  1.0444   2.9913
  1.0593   2.9919
  1.0741   2.9925
  1.0887   2.9931
  1.1032   2.9937
  1.1175   2.9943
  1.1317   2.9949
  1.1457   2.9954
  1.1597   2.9960
  1.1735   2.9965
  1.1871   2.9971
  1.2007   2.9976
  1.2141   2.9982
  1.2275   2.9987
  1.2407   2.9993
  1.2538   2.9998
  1.2669   3.0003
  1.2798   3.0008
  1.2926   3.0013
  1.3054   3.0018
  1.3180   3.0024
  1.3306   3.0029
  1.3431   3.0034
  1.3554   3.0038
  1.3678   3.0043
  1.3800   3.0048
  1.3921   3.0053
  1.4042   3.0058
  1.4162   3.0063
  1.4281   3.0067
  1.4400   3.0072
  1.4518   3.0077
  1.4635   3.0081
  1.4752   3.0086
  1.4867   3.0090
  1.4983   3.0095
  1.5097   3.0099
  1.5211   3.0104
  1.5325   3.0108
  1.5438   3.0113
  1.5550   3.0117
  1.5662   3.0122
  1.5773   3.0126
  1.5883   3.0130
  1.5993   3.0135
  1.6103   3.0139
  1.6212   3.0143
  1.6321   3.0147
  1.6429   3.0151
  1.6536   3.0156
  1.6643   3.0160
  1.6750   3.0164
  1.6856   3.0168
  1.6962   3.0172
  1.7067   3.0176
  1.7172   3.0180
  1.7276   3.0184
  1.7380   3.0188
  1.7484   3.0192
  1.7587   3.0196

