 -0.7886   3.4100
 -0.7844   3.4100
 -0.7803   3.4099
 -0.7761   3.4099
 -0.7718   3.4099
 -0.7676   3.4099
 -0.7633   3.4098
 -0.7590   3.4098
 -0.7547   3.4098
 -0.7504   3.4097
 -0.7460   3.4097
 -0.7417   3.4097
 -0.7373   3.4097
 -0.7328   3.4096
 -0.7284   3.4096
 -0.7239   3.4096
 -0.7194   3.4095
 -0.7149   3.4095
 -0.7103   3.4095
 -0.7057   3.4094
 -0.7011   3.4094
 -0.6965   3.4094
 -0.6918   3.4094
 -0.6871   3.4093
 -0.6824   3.4093
 -0.6776   3.4093
 -0.6729   3.4092
 -0.6680   3.4092
 -0.6632   3.4092
 -0.6583   3.4091
 -0.6534   3.4091
 -0.6484   3.4091
 -0.6435   3.4090
 -0.6384   3.4090
 -0.6334   3.4089
 -0.6283   3.4089
 -0.6232   3.4089
 -0.6180   3.4088
 -0.6128   3.4088
 -0.6075   3.4088
 -0.6022   3.4087
 -0.5969   3.4087
 -0.5915   3.4087
 -0.5861   3.4086
 -0.5806   3.4086
 -0.5751   3.4085
 -0.5695   3.4085
 -0.5639   3.4085
 -0.5582   3.4084
 -0.5525   3.4084
 -0.5467   3.4083
 -0.5409   3.4083
 -0.5350   3.4082
 -0.5290   3.4082
 -0.5230   3.4082
 -0.5169   3.4081
 -0.5107   3.4081
 -0.5045   3.4080
 -0.4982   3.4080
 -0.4918   3.4079
 -0.4854   3.4079
 -0.4789   3.4078
 -0.4723   3.4078
 -0.4656   3.4077
 -0.4588   3.4077
 -0.4519   3.4076
 -0.4449   3.4076
 -0.4378   3.4075
 -0.4307   3.4075
 -0.4234   3.4074
 -0.4160   3.4074
 -0.4084   3.4073
 -0.4007   3.4073
 -0.3929   3.4072
 -0.3850   3.4071
 -0.3769   3.4071
 -0.3686   3.4070
 -0.3602   3.4069
 -0.3516   3.4069
 -0.3428   3.4068
 -0.3338   3.4067
 -0.3245   3.4067
 -0.3150   3.4066
 -0.3052   3.4065
 -0.2952   3.4064
 -0.2848   3.4063
 -0.2741   3.4063
 -0.2630   3.4062
 -0.2515   3.4061
 -0.2394   3.4060
 -0.2268   3.4059
 -0.2136   3.4058
 -0.1996   3.4057
 -0.1847   3.4055
 -0.1687   3.4054
 -0.1514   3.4052
 -0.1321   3.4051
 -0.1103   3.4049
 -0.0844   3.4047
 -0.0507   3.4044
  0.0286   3.4037
  0.0623   3.4042
  0.0882   3.4046
  0.1100   3.4049
  0.1292   3.4052
  0.1466   3.4055
  0.1626   3.4057
  0.1775   3.4059
  0.1915   3.4061
  0.2047   3.4063
  0.2173   3.4065
  0.2293   3.4067
  0.2408   3.4068
  0.2519   3.4070
  0.2627   3.4072
  0.2730   3.4073
  0.2831   3.4075
  0.2928   3.4076
  0.3023   3.4077
  0.3116   3.4079
  0.3206   3.4080
  0.3294   3.4081
  0.3380   3.4082
  0.3464   3.4084
  0.3547   3.4085
  0.3628   3.4086
  0.3707   3.4087
  0.3785   3.4088
  0.3862   3.4089
  0.3937   3.4090
  0.4011   3.4091
  0.4084   3.4092
  0.4156   3.4093
  0.4227   3.4094
  0.4297   3.4095
  0.4365   3.4096
  0.4433   3.4097
  0.4500   3.4098
  0.4566   3.4099
  0.4632   3.4100
  0.4696   3.4101
  0.4760   3.4102
  0.4823   3.4103
  0.4885   3.4104
  0.4946   3.4104
  0.5007   3.4105
  0.5067   3.4106
  0.5127   3.4107
  0.5186   3.4108
  0.5244   3.4109
  0.5302   3.4109
  0.5359   3.4110
  0.5416   3.4111
  0.5472   3.4112
  0.5528   3.4112
  0.5583   3.4113
  0.5638   3.4114
  0.5692   3.4115
  0.5746   3.4115
  0.5799   3.4116
  0.5852   3.4117
  0.5905   3.4118
  0.5957   3.4118
  0.6009   3.4119
  0.6060   3.4120
  0.6111   3.4120
  0.6162   3.4121
  0.6212   3.4122
  0.6262   3.4122
  0.6311   3.4123
  0.6360   3.4124
  0.6409   3.4124
  0.6457   3.4125
  0.6506   3.4126
  0.6553   3.4126
  0.6601   3.4127
  0.6648   3.4128
  0.6695   3.4128
  0.6742   3.4129
  0.6788   3.4129
  0.6834   3.4130
  0.6880   3.4131
  0.6926   3.4131
  0.6971   3.4132
  0.7016   3.4132
  0.7061   3.4133
  0.7105   3.4134
  0.7149   3.4134
  0.7193   3.4135
  0.7237   3.4135
  0.7281   3.4136
  0.7324   3.4137
  0.7367   3.4137
  0.7410   3.4138
  0.7453   3.4138
  0.7495   3.4139
  0.7537   3.4139
  0.7579   3.4140
  0.7621   3.4140
  0.7663   3.4141

