 -3.4565   0.5500
 -3.4310   0.5500
 -3.4055   0.5500
 -3.3800   0.5500
 -3.3545   0.5500
 -3.3290   0.5500
 -3.3035   0.5500
 -3.2780   0.5499
 -3.2525   0.5499
 -3.2269   0.5499
 -3.2014   0.5499
 -3.1759   0.5499
 -3.1503   0.5499
 -3.1248   0.5499
 -3.0992   0.5499
 -3.0736   0.5499
 -3.0481   0.5499
 -3.0225   0.5498
 -2.9969   0.5498
 -2.9713   0.5498
 -2.9457   0.5498
 -2.9201   0.5498
 -2.8945   0.5498
 -2.8689   0.5497
 -2.8432   0.5497
 -2.8176   0.5497
 -2.7920   0.5497
 -2.7663   0.5496
 -2.7406   0.5496
 -2.7150   0.5496
 -2.6893   0.5496
 -2.6636   0.5495
 -2.6379   0.5495
 -2.6122   0.5495
 -2.5865   0.5494
 -2.5607   0.5494
 -2.5350   0.5493
 -2.5092   0.5493
 -2.4835   0.5492
 -2.4577   0.5492
 -2.4319   0.5491
 -2.4061   0.5491
 -2.3803   0.5490
 -2.3545   0.5489
 -2.3287   0.5489
 -2.3028   0.5488
 -2.2769   0.5487
 -2.2511   0.5486
 -2.2252   0.5485
 -2.1993   0.5484
 -2.1733   0.5483
 -2.1474   0.5482
 -2.1215   0.5480
 -2.0955   0.5479
 -2.0695   0.5477
 -2.0435   0.5476
 -2.0175   0.5474
 -1.9914   0.5472
 -1.9654   0.5470
 -1.9393   0.5467
 -1.9132   0.5465
 -1.8871   0.5462
 -1.8610   0.5459
 -1.8348   0.5455
 -1.8087   0.5452
 -1.7825   0.5448
 -1.7563   0.5444
 -1.7300   0.5439
 -1.7038   0.5434
 -1.6775   0.5428
 -1.6513   0.5422
 -1.6250   0.5416
 -1.5987   0.5409
 -1.5723   0.5401
 -1.5460   0.5392
 -1.5196   0.5383
 -1.4933   0.5372
 -1.4669   0.5361
 -1.4405   0.5349
 -1.4142   0.5336
 -1.3878   0.5322
 -1.3614   0.5306
 -1.3350   0.5289
 -1.3086   0.5271
 -1.2823   0.5251
 -1.2559   0.5229
 -1.2296   0.5206
 -1.2033   0.5181
 -1.1770   0.5155
 -1.1507   0.5127
 -1.1245   0.5097
 -1.0983   0.5065
 -1.0720   0.5032
 -1.0458   0.4997
 -1.0196   0.4962
 -0.9933   0.4926
 -0.9669   0.4891
 -0.9403   0.4858
 -0.9134   0.4830
 -0.8855   0.4818
 -0.8506   0.4926
 -0.8663   0.5155
 -0.8828   0.5369
 -0.8996   0.5577
 -0.9164   0.5782
 -0.9333   0.5986
 -0.9500   0.6190
 -0.9667   0.6394
 -0.9833   0.6600
 -0.9998   0.6806
 -1.0161   0.7013
 -1.0323   0.7221
 -1.0483   0.7431
 -1.0642   0.7641
 -1.0800   0.7853
 -1.0956   0.8065
 -1.1111   0.8279
 -1.1265   0.8493
 -1.1418   0.8709
 -1.1569   0.8925
 -1.1720   0.9141
 -1.1869   0.9359
 -1.2018   0.9576
 -1.2165   0.9795
 -1.2312   1.0014
 -1.2458   1.0233
 -1.2603   1.0452
 -1.2748   1.0672
 -1.2891   1.0892
 -1.3035   1.1112
 -1.3177   1.1333
 -1.3319   1.1553
 -1.3461   1.1774
 -1.3602   1.1995
 -1.3743   1.2215
 -1.3883   1.2436
 -1.4023   1.2657
 -1.4163   1.2878
 -1.4302   1.3099
 -1.4441   1.3319
 -1.4580   1.3540
 -1.4718   1.3761
 -1.4856   1.3982
 -1.4994   1.4202
 -1.5131   1.4423
 -1.5269   1.4644
 -1.5406   1.4864
 -1.5543   1.5085
 -1.5680   1.5305
 -1.5816   1.5525
 -1.5953   1.5745
 -1.6089   1.5966
 -1.6225   1.6186
 -1.6361   1.6406
 -1.6497   1.6626
 -1.6633   1.6845
 -1.6768   1.7065
 -1.6904   1.7285
 -1.7039   1.7505
 -1.7174   1.7724
 -1.7309   1.7944
 -1.7444   1.8163
 -1.7579   1.8382
 -1.7714   1.8602
 -1.7849   1.8821
 -1.7983   1.9040
 -1.8118   1.9259
 -1.8253   1.9478
 -1.8387   1.9697
 -1.8521   1.9916
 -1.8656   2.0134
 -1.8790   2.0353
 -1.8924   2.0572
 -1.9058   2.0790
 -1.9192   2.1009
 -1.9326   2.1227
 -1.9460   2.1446
 -1.9594   2.1664
 -1.9728   2.1883
 -1.9861   2.2101
 -1.9995   2.2319
 -2.0129   2.2537
 -2.0262   2.2755
 -2.0396   2.2973
 -2.0529   2.3191
 -2.0663   2.3409
 -2.0796   2.3627
 -2.0930   2.3845
 -2.1063   2.4063
 -2.1196   2.4281
 -2.1330   2.4499
 -2.1463   2.4716
 -2.1596   2.4934
 -2.1729   2.5152
 -2.1862   2.5369
 -2.1995   2.5587
 -2.2129   2.5804
 -2.2262   2.6022
 -2.2395   2.6239
 -2.2528   2.6457

