 -2.9522   1.8800
 -2.9308   1.8800
 -2.9094   1.8800
 -2.8879   1.8799
 -2.8664   1.8799
 -2.8448   1.8799
 -2.8232   1.8799
 -2.8015   1.8798
 -2.7798   1.8798
 -2.7580   1.8798
 -2.7362   1.8798
 -2.7143   1.8797
 -2.6923   1.8797
 -2.6703   1.8797
 -2.6483   1.8796
 -2.6262   1.8796
 -2.6040   1.8796
 -2.5817   1.8795
 -2.5594   1.8795
 -2.5370   1.8794
 -2.5146   1.8794
 -2.4921   1.8793
 -2.4695   1.8793
 -2.4468   1.8792
 -2.4241   1.8792
 -2.4013   1.8791
 -2.3784   1.8791
 -2.3554   1.8790
 -2.3323   1.8790
 -2.3092   1.8789
 -2.2859   1.8788
 -2.2626   1.8788
 -2.2392   1.8787
 -2.2156   1.8786
 -2.1920   1.8785
 -2.1683   1.8785
 -2.1444   1.8784
 -2.1205   1.8783
 -2.0964   1.8782
 -2.0722   1.8781
 -2.0479   1.8780
 -2.0235   1.8778
 -1.9989   1.8777
 -1.9742   1.8776
 -1.9494   1.8775
 -1.9244   1.8773
 -1.8993   1.8772
 -1.8740   1.8770
 -1.8486   1.8768
 -1.8230   1.8767
 -1.7972   1.8765
 -1.7712   1.8763
 -1.7451   1.8761
 -1.7187   1.8758
 -1.6922   1.8756
 -1.6654   1.8754
 -1.6384   1.8751
 -1.6112   1.8748
 -1.5838   1.8745
 -1.5561   1.8742
 -1.5281   1.8738
 -1.4999   1.8734
 -1.4714   1.8730
 -1.4426   1.8726
 -1.4134   1.8721
 -1.3840   1.8717
 -1.3541   1.8711
 -1.3239   1.8706
 -1.2934   1.8699
 -1.2624   1.8693
 -1.2309   1.8686
 -1.1990   1.8678
 -1.1667   1.8670
 -1.1337   1.8661
 -1.1003   1.8651
 -1.0662   1.8640
 -1.0315   1.8628
 -0.9961   1.8616
 -0.9600   1.8602
 -0.9231   1.8586
 -0.8854   1.8570
 -0.8467   1.8551
 -0.8070   1.8531
 -0.7662   1.8508
 -0.7242   1.8483
 -0.6808   1.8455
 -0.6360   1.8423
 -0.5895   1.8388
 -0.5412   1.8348
 -0.4907   1.8303
 -0.4378   1.8251
 -0.3822   1.8191
 -0.3232   1.8122
 -0.2604   1.8041
 -0.1927   1.7944
 -0.1190   1.7827
 -0.0373   1.7683
  0.0556   1.7498
  0.1657   1.7247
  0.3089   1.6865
  0.6484   1.5678
  0.7880   1.5228
  0.8931   1.4847
  0.9803   1.4504
  1.0561   1.4187
  1.1238   1.3890
  1.1854   1.3608
  1.2422   1.3340
  1.2951   1.3082
  1.3447   1.2834
  1.3916   1.2594
  1.4362   1.2362
  1.4787   1.2136
  1.5194   1.1917
  1.5585   1.1703
  1.5963   1.1494
  1.6327   1.1291
  1.6681   1.1091
  1.7023   1.0895
  1.7357   1.0704
  1.7682   1.0515
  1.7999   1.0331
  1.8308   1.0149
  1.8611   0.9970
  1.8908   0.9794
  1.9199   0.9620
  1.9484   0.9449
  1.9764   0.9280
  2.0040   0.9113
  2.0311   0.8949
  2.0579   0.8786
  2.0842   0.8626
  2.1101   0.8467
  2.1357   0.8309
  2.1610   0.8154
  2.1860   0.8000
  2.2106   0.7847
  2.2350   0.7696
  2.2591   0.7546
  2.2830   0.7398
  2.3066   0.7251
  2.3300   0.7105
  2.3532   0.6960
  2.3762   0.6816
  2.3990   0.6674
  2.4215   0.6532
  2.4439   0.6391
  2.4662   0.6252
  2.4882   0.6113
  2.5101   0.5975
  2.5318   0.5838
  2.5534   0.5702
  2.5749   0.5566
  2.5962   0.5432
  2.6173   0.5298
  2.6384   0.5165
  2.6593   0.5032
  2.6801   0.4900
  2.7008   0.4769
  2.7213   0.4639
  2.7418   0.4509
  2.7621   0.4380
  2.7824   0.4251
  2.8026   0.4123
  2.8226   0.3995
  2.8426   0.3868
  2.8625   0.3742
  2.8823   0.3616
  2.9020   0.3490
  2.9216   0.3365
  2.9412   0.3240
  2.9606   0.3116
  2.9800   0.2992
  2.9994   0.2869
  3.0186   0.2746
  3.0378   0.2624
  3.0570   0.2502
  3.0760   0.2380
  3.0950   0.2259
  3.1139   0.2138
  3.1328   0.2017
  3.1516   0.1897
  3.1704   0.1777
  3.1891   0.1657
  3.2078   0.1538
  3.2264   0.1419
  3.2449   0.1300
  3.2634   0.1182
  3.2819   0.1064
  3.3003   0.0946
  3.3186   0.0828
  3.3369   0.0711
  3.3552   0.0594
  3.3734   0.0477
  3.3916   0.0361
  3.4097   0.0245
  3.4278   0.0129
  3.4459   0.0013
  3.4639  -0.0102
  3.4819  -0.0218

